0 0.149318 -0.0470564 -2.38264 0.296169 0.749755 0.0735663
0.005 0.149318 -0.0470564 -2.38264 0.296169 0.7498 0.0735663
0.01 0.149391 -0.0470564 -2.38264 0.296316 0.7498 0.0735663
0.015 0.149391 -0.0470564 -2.38264 0.296316 0.7498 0.0735663
0.02 0.149391 -0.0470564 -2.38264 0.296316 0.7498 0.0735663
0.025 0.149391 -0.0470564 -2.38264 0.296316 0.7498 0.0735663
0.03 0.149391 -0.0470564 -2.38239 0.296316 0.7498 0.0735663
0.035 0.149391 -0.0470564 -2.38239 0.296316 0.7498 0.0735663
0.04 0.149391 -0.0470564 -2.38239 0.296316 0.749755 0.0735663
0.045 0.149391 -0.0470564 -2.38239 0.296316 0.749755 0.0735663
0.05 0.149344 -0.0470564 -2.38239 0.296316 0.749755 0.0735663
0.055 0.149344 -0.0470564 -2.38239 0.296316 0.74971 0.0735663
0.06 0.149344 -0.0470564 -2.38239 0.296316 0.74971 0.0735663
0.065 0.149344 -0.0469616 -2.38239 0.296254 0.749665 0.0735663
0.07 0.149344 -0.0468667 -2.38239 0.296254 0.749575 0.0735254
0.075 0.149344 -0.0467719 -2.38239 0.296254 0.749485 0.0735254
0.08 0.149297 -0.0466771 -2.38239 0.296254 0.749395 0.0735254
0.085 0.149249 -0.0465823 -2.38234 0.296254 0.74926 0.0735254
0.09 0.149202 -0.0464874 -2.38234 0.296254 0.74908 0.0735254
0.095 0.149154 -0.0463926 -2.38229 0.296254 0.7489 0.0734845
0.1 0.149154 -0.0463452 -2.38229 0.296254 0.748675 0.0734436
0.105 0.149154 -0.0462978 -2.38224 0.296254 0.74854 0.0734027
0.11 0.149154 -0.0462504 -2.3822 0.296254 0.748315 0.0734027
0.115 0.149059 -0.0463021 -2.3821 0.296132 0.748237 0.0733208
0.12 0.148728 -0.0461081 -2.38205 0.295273 0.74818 0.0729527
0.125 0.148443 -0.0461081 -2.38191 0.29472 0.74809 0.0727073
0.13 0.148348 -0.0460607 -2.38182 0.294659 0.747955 0.0726663
0.135 0.148253 -0.0459659 -2.38167 0.294536 0.747775 0.0726254
0.14 0.148111 -0.0459185 -2.38153 0.294352 0.747505 0.0725845
0.145 0.148016 -0.0457762 -2.38139 0.294291 0.747235 0.0725845
0.15 0.147874 -0.0456814 -2.3813 0.294107 0.74692 0.0725845
0.155 0.147779 -0.0456857 -2.38111 0.293923 0.746842 0.0725027
0.16 0.147495 -0.0454917 -2.38092 0.292941 0.74665 0.0721346
0.165 0.147115 -0.0454917 -2.38073 0.292389 0.746605 0.0718482
0.17 0.146926 -0.0453969 -2.38049 0.292266 0.74638 0.0718073
0.175 0.146831 -0.0452547 -2.38035 0.292021 0.74602 0.0717255
0.18 0.146689 -0.0451124 -2.38006 0.291836 0.745615 0.0716846
0.185 0.146452 -0.0451168 -2.37983 0.291652 0.745402 0.0716028
0.19 0.14612 -0.0448279 -2.37973 0.290609 0.74512 0.0712346
0.195 0.145835 -0.0447805 -2.37954 0.289934 0.745075 0.0709892
0.2 0.145598 -0.0446857 -2.37935 0.28975 0.74467 0.0709483
0.205 0.145503 -0.0445434 -2.37916 0.289566 0.744265 0.0708665
0.21 0.145266 -0.0445952 -2.37888 0.289259 0.744052 0.0708256
0.215 0.144887 -0.0443538 -2.37869 0.2884 0.74368 0.0704165
0.22 0.144555 -0.0443538 -2.3785 0.287664 0.743545 0.0701711
0.225 0.144365 -0.0442115 -2.37831 0.28748 0.743185 0.0701711
0.23 0.144223 -0.0440219 -2.37807 0.287235 0.74269 0.0700893
0.235 0.143939 -0.0440263 -2.37783 0.286928 0.742387 0.0700484
0.24 0.143607 -0.0437848 -2.3776 0.285946 0.742105 0.0695984
0.245 0.14318 -0.0437374 -2.37731 0.285026 0.741925 0.069312
0.25 0.142943 -0.0435952 -2.37698 0.284719 0.741475 0.0692711
0.255 0.142706 -0.0435521 -2.37665 0.284412 0.741172 0.0691075
0.26 0.142279 -0.0433107 -2.37632 0.28343 0.740755 0.0687394
0.265 0.1419 -0.0432158 -2.37594 0.282694 0.74053 0.0684939
0.27 0.141663 -0.0430262 -2.37561 0.282448 0.740035 0.068453
0.275 0.141473 -0.0429831 -2.37523 0.28208 0.739507 0.0683303
0.28 0.140999 -0.0426943 -2.37485 0.280976 0.739226 0.0679621
0.285 0.14062 -0.0426469 -2.37452 0.280362 0.738956 0.0676349
0.29 0.140335 -0.0424572 -2.37404 0.279994 0.738326 0.067594
0.295 0.140098 -0.0423668 -2.37376 0.279626 0.737887 0.0674304
0.3 0.139624 -0.0421253 -2.37333 0.278399 0.737561 0.0670213
0.305 0.13915 -0.0420779 -2.373 0.277785 0.737291 0.0667759
0.31 0.138913 -0.0418408 -2.37262 0.277417 0.736661 0.0667759
0.315 0.138676 -0.0417504 -2.37219 0.276988 0.736222 0.0665713
0.32 0.138154 -0.0415563 -2.37181 0.275822 0.735896 0.0662032
0.325 0.13768 -0.0415089 -2.37148 0.274901 0.735626 0.0658759
0.33 0.137396 -0.0413711 -2.37105 0.274533 0.735277 0.0657941
0.335 0.137016 -0.0410822 -2.37067 0.273551 0.734681 0.0653851
0.34 0.136589 -0.0409874 -2.3702 0.272631 0.734366 0.0650987
0.345 0.136258 -0.0408969 -2.36973 0.272386 0.733883 0.064976
0.35 0.135783 -0.0406081 -2.36935 0.271281 0.733376 0.0646078
0.355 0.135357 -0.0405132 -2.36887 0.270422 0.733061 0.0643215
0.36 0.135025 -0.0404228 -2.3684 0.270177 0.732533 0.0642397
0.365 0.134598 -0.0401339 -2.36792 0.268888 0.731981 0.0638306
0.37 0.134077 -0.0399443 -2.3674 0.267906 0.731621 0.0635852
0.375 0.133792 -0.0399012 -2.36698 0.267722 0.731093 0.0635034
0.38 0.133271 -0.039565 -2.36645 0.266556 0.730541 0.0630534
0.385 0.132891 -0.0394227 -2.36593 0.265759 0.730226 0.062808
0.39 0.132464 -0.0393322 -2.36541 0.265391 0.729608 0.0626852
0.395 0.13199 -0.038996 -2.36489 0.264041 0.729146 0.0622353
0.4 0.131516 -0.0388537 -2.36442 0.263243 0.728786 0.0620307
0.405 0.131137 -0.0387633 -2.36389 0.262875 0.728168 0.061908
0.41 0.130663 -0.0383796 -2.36337 0.261586 0.727796 0.0614581
0.415 0.130141 -0.0383322 -2.36285 0.260789 0.727301 0.0611717
0.42 0.129762 -0.0382891 -2.36228 0.260482 0.726638 0.061049
0.425 0.12924 -0.0379529 -2.36171 0.259071 0.726356 0.060599
0.43 0.128719 -0.0379055 -2.36114 0.258212 0.725861 0.0603536
0.435 0.128387 -0.0377676 -2.36058 0.257905 0.725108 0.0602309
0.44 0.127818 -0.0373839 -2.36015 0.256432 0.724782 0.0596991
0.445 0.127344 -0.0372891 -2.35953 0.255512 0.724377 0.0594537
0.45 0.126917 -0.037246 -2.35901 0.255205 0.723623 0.0593309
0.455 0.126348 -0.0368149 -2.35839 0.253855 0.723297 0.0588401
0.46 0.125779 -0.0367675 -2.35778 0.252751 0.722937 0.0585537
0.465 0.125352 -0.0367719 -2.35716 0.252382 0.722138 0.058431
0.47 0.124783 -0.036246 -2.35655 0.25091 0.721812 0.057981
0.475 0.124214 -0.0361511 -2.35598 0.249867 0.721553 0.0576129
0.48 0.123645 -0.0360563 -2.35541 0.248824 0.720822 0.0572856
0.485 0.123171 -0.0358666 -2.35484 0.247781 0.720372 0.0569993
0.49 0.122602 -0.0357244 -2.35417 0.246615 0.719922 0.0568186
0.495 0.122128 -0.0356296 -2.35365 0.246062 0.719484 0.0563857
0.5 0.121607 -0.0354873 -2.35294 0.244774 0.718932 0.0561403
0.505 0.121085 -0.0352503 -2.35233 0.244099 0.718539 0.055813
0.51 0.120564 -0.0351554 -2.35166 0.242933 0.717942 0.0555267
0.515 0.120042 -0.0349658 -2.351 0.242135 0.717504 0.0551585
0.52 0.119426 -0.0348235 -2.35029 0.240847 0.716907 0.0549131
0.525 0.118904 -0.0345865 -2.34962 0.240233 0.716469 0.0546267
0.53 0.118335 -0.0343968 -2.34891 0.239006 0.715872 0.0543404
0.535 0.117813 -0.0342546 -2.34825 0.238208 0.715479 0.054054
0.54 0.117245 -0.0340649 -2.34758 0.236981 0.714882 0.0538734
0.545 0.116676 -0.0339227 -2.34687 0.236122 0.714444 0.0533586
0.55 0.116107 -0.033733 -2.34616 0.234956 0.713802 0.0532189
0.555 0.115632 -0.0335908 -2.34545 0.234097 0.713499 0.052745
0.56 0.115016 -0.0334959 -2.34479 0.23287 0.712902 0.0524587
0.565 0.114447 -0.0334529 -2.34403 0.232195 0.712464 0.0521724
0.57 0.113878 -0.0331166 -2.34332 0.230968 0.711822 0.051886
0.575 0.113309 -0.0330736 -2.34256 0.230232 0.711429 0.0515588
0.58 0.112693 -0.0327847 -2.34185 0.229066 0.710878 0.051419
0.585 0.112124 -0.0327417 -2.34114 0.228146 0.710484 0.0509861
0.59 0.111555 -0.0324054 -2.34038 0.226918 0.709933 0.0508054
0.595 0.110986 -0.0324098 -2.33962 0.226059 0.709539 0.0503725
0.6 0.110417 -0.0320735 -2.33881 0.224832 0.709033 0.0500452
0.605 0.109848 -0.0320779 -2.33801 0.224034 0.708639 0.0497589
0.61 0.109279 -0.0318364 -2.33725 0.222807 0.708043 0.0495783
0.615 0.108757 -0.0318408 -2.33644 0.221948 0.707604 0.0491044
0.62 0.108046 -0.031552 -2.33564 0.220721 0.707053 0.0489238
0.625 0.107525 -0.0316037 -2.33483 0.219801 0.706704 0.0484499
0.63 0.106908 -0.0313623 -2.33402 0.218574 0.706153 0.0483102
0.635 0.106387 -0.0313667 -2.33322 0.217776 0.705804 0.0479181
0.64 0.10577 -0.0310778 -2.33241 0.216487 0.705253 0.0477784
0.645 0.105201 -0.0310348 -2.33161 0.21569 0.70495 0.0472636
0.65 0.104585 -0.0307459 -2.33085 0.214401 0.704443 0.0471648
0.655 0.104063 -0.0307977 -2.32995 0.213665 0.704095 0.0467318
0.66 0.103447 -0.0305088 -2.32914 0.212438 0.703588 0.0465512
0.665 0.102925 -0.0305132 -2.32829 0.211456 0.703285 0.0461183
0.67 0.102262 -0.0302244 -2.32743 0.210229 0.702733 0.0459785
0.675 0.10174 -0.0302287 -2.32663 0.209431 0.702385 0.0455456
0.68 0.101171 -0.0299399 -2.32577 0.208204 0.701923 0.0454058
0.685 0.10065 -0.0299917 -2.32497 0.207345 0.701665 0.0449729
0.69 0.100033 -0.0297502 -2.32411 0.205995 0.701158 0.0448741
0.695 0.0994168 -0.0297546 -2.32326 0.205136 0.7009 0.0444411
0.7 0.0988004 -0.0294657 -2.32241 0.204031 0.700438 0.0443014
0.705 0.0982788 -0.0295175 -2.32151 0.20305 0.70009 0.0438684
0.71 0.097615 -0.0292287 -2.32065 0.201884 0.699583 0.0437287
0.715 0.0970935 -0.029233 -2.31975 0.201148 0.699325 0.0433366
0.72 0.0964771 -0.0289916 -2.3189 0.19992 0.698998 0.043156
0.725 0.0959081 -0.028996 -2.31805 0.199184 0.698695 0.042723
0.73 0.0952917 -0.0288019 -2.31719 0.197957 0.698278 0.0426242
0.735 0.0946754 -0.0288537 -2.31624 0.196975 0.698065 0.0421913
0.74 0.094059 -0.0286123 -2.31534 0.195748 0.697558 0.0420515
0.745 0.09349 -0.0287115 -2.31444 0.195134 0.697255 0.0415777
0.75 0.0928736 -0.0285174 -2.31359 0.193846 0.696973 0.0415197
0.755 0.0923521 -0.0285692 -2.31269 0.193109 0.696625 0.0410868
0.76 0.0917357 -0.0283278 -2.31169 0.191882 0.696254 0.040988
0.765 0.0911667 -0.0283796 -2.31079 0.191023 0.69604 0.0405959
0.77 0.0905503 -0.028233 -2.30984 0.189673 0.695669 0.040538
0.775 0.0899814 -0.0282847 -2.30889 0.188998 0.695455 0.040105
0.78 0.089365 -0.0280907 -2.30795 0.18771 0.695039 0.0400062
0.785 0.0888434 -0.0281425 -2.30695 0.186974 0.69487 0.0396142
0.79 0.0881796 -0.0279485 -2.306 0.185746 0.694589 0.0394744
0.795 0.0876106 -0.0280477 -2.30505 0.18501 0.69433 0.0390824
0.8 0.0869943 -0.0278537 -2.30406 0.183783 0.694004 0.0389427
0.805 0.0864253 -0.0280003 -2.30311 0.183108 0.69379 0.0385506
0.81 0.0858563 -0.0278062 -2.30211 0.181819 0.693554 0.0384927
0.815 0.0852874 -0.027858 -2.30112 0.181144 0.69334 0.0380597
0.82 0.0847184 -0.0277114 -2.30012 0.179979 0.693104 0.0379609
0.825 0.0841968 -0.0278106 -2.29913 0.17912 0.692935 0.0375689
0.83 0.0835804 -0.027664 -2.29808 0.177892 0.692699 0.03747
0.835 0.0830115 -0.0277632 -2.29709 0.177401 0.692485 0.037078
0.84 0.0823951 -0.0276166 -2.29604 0.176174 0.692339 0.0370201
0.845 0.0818735 -0.0277158 -2.29505 0.175499 0.692125 0.036628
0.85 0.0812571 -0.0275692 -2.29405 0.174334 0.691979 0.0365292
0.855 0.0807356 -0.0276684 -2.29311 0.173536 0.691765 0.0361781
0.86 0.0801666 -0.0275218 -2.29206 0.172431 0.691574 0.0360792
0.865 0.0796451 -0.0276684 -2.29107 0.171695 0.69145 0.0357281
0.87 0.0791235 -0.0275218 -2.29007 0.170652 0.691259 0.0357111
0.875 0.0785545 -0.0276684 -2.28903 0.169916 0.69109 0.035319
0.88 0.0779382 -0.0274743 -2.28803 0.168873 0.690944 0.035302
0.885 0.0774166 -0.0276209 -2.28699 0.16832 0.690821 0.0349509
0.89 0.076895 -0.0274743 -2.28595 0.167339 0.690629 0.0349339
0.895 0.0763261 -0.0276209 -2.2849 0.166602 0.690551 0.0345009
0.9 0.0757571 -0.0274743 -2.28386 0.165682 0.690404 0.0344839
0.905 0.075283 -0.0276684 -2.28282 0.164946 0.690371 0.0341327
0.91 0.0747614 -0.0275218 -2.28177 0.163902 0.690269 0.0340339
0.915 0.0742873 -0.0276684 -2.28073 0.163289 0.690191 0.0337237
0.92 0.0737657 -0.0275218 -2.27964 0.162246 0.690089 0.0336658
0.925 0.0732442 -0.0276684 -2.27855 0.161632 0.690056 0.0333555
0.93 0.0727226 -0.0275218 -2.27751 0.160712 0.689954 0.0333385
0.935 0.072201 -0.0276684 -2.27642 0.160098 0.689921 0.0330283
0.94 0.0716321 -0.0277158 -2.27528 0.159116 0.690011 0.0328238
0.945 0.0711105 -0.0275692 -2.27423 0.158196 0.690044 0.032684
0.95 0.0706838 -0.0277158 -2.27305 0.157582 0.689921 0.0324965
0.955 0.0702571 -0.0277632 -2.2721 0.156785 0.690011 0.032292
0.96 0.0697355 -0.027664 -2.27096 0.155864 0.690044 0.032234
0.965 0.0692614 -0.0278106 -2.26978 0.155312 0.689876 0.0320056
0.97 0.0687398 -0.027858 -2.26869 0.154514 0.689966 0.031842
0.975 0.0682657 -0.0278062 -2.2676 0.153717 0.689999 0.0317432
0.98 0.0677915 -0.0279528 -2.26641 0.153226 0.689921 0.0315557
0.985 0.0673174 -0.0280003 -2.26542 0.152428 0.690011 0.0313511
0.99 0.0668432 -0.0279485 -2.26432 0.151692 0.690044 0.0313341
0.995 0.0663691 -0.0280951 -2.26309 0.151262 0.690011 0.0311057
1 0.0659424 -0.0281425 -2.26205 0.150587 0.690101 0.0309421
1.005 0.0654682 -0.0281381 -2.26091 0.149851 0.690134 0.0309251
1.01 0.0650415 -0.0282847 -2.25977 0.149299 0.690146 0.0306966
1.015 0.0645674 -0.0283796 -2.25873 0.148685 0.690236 0.030533
1.02 0.0641406 -0.0283752 -2.25769 0.147949 0.690359 0.0305569
1.025 0.0636665 -0.0285218 -2.2565 0.147397 0.690371 0.0303285
1.03 0.0632398 -0.0286166 -2.25541 0.146783 0.690506 0.0302058
1.035 0.0627656 -0.0286597 -2.25432 0.14617 0.690629 0.0302296
1.04 0.0622915 -0.0288063 -2.25314 0.145801 0.690686 0.0299603
1.045 0.0618647 -0.0289011 -2.25204 0.145249 0.690776 0.0298376
1.05 0.061438 -0.0288968 -2.25091 0.144636 0.690989 0.0298615
1.055 0.0610587 -0.0290908 -2.24977 0.144206 0.69109 0.0296331
1.06 0.060632 -0.0291856 -2.24863 0.143715 0.691225 0.0295104
1.065 0.0602527 -0.0291812 -2.24749 0.14304 0.691439 0.0295342
1.07 0.0598734 -0.0293753 -2.24631 0.142611 0.691495 0.0293467
